position	real data_incl	significant_incl	real native se_incl	0.005%_incl	mean_incl	0.995%_incl	real data_excl	significant_excl	real native se_excl	0.005%_excl	mean_excl	0.995%_excl	min	max
13	4.4183521588e-05	1	0.000145803878505	5.12584352685e-05	0.000146835259864	0.000243912209335	0.000112359988589	0	0.000145803878505	2.59293793165e-05	0.000147312223545	0.000279037814768	2.59293793165e-05	0.000279037814768
14	4.24852880775e-05	1	0.000141445624221	5.05089736007e-05	0.000141949989923	0.00024007170216	0.000132928585898	0	0.000141445624221	1.64488440695e-05	0.000141849931261	0.000281473715981	1.64488440695e-05	0.000281473715981
15	3.83666302669e-05	1	0.000138970957694	4.36006978043e-05	0.000141319144409	0.000238551011752	0.000124064010446	0	0.000138970957694	2.16875898253e-05	0.000139145518761	0.000273870881164	2.16875898253e-05	0.000273870881164
16	2.52952111009e-05	1	0.00014041860925	5.20985673708e-05	0.000142561593061	0.000246000523557	0.000102098319194	0	0.00014041860925	1.94387912877e-05	0.000139969315695	0.000274008052652	1.94387912877e-05	0.000274008052652
17	2.13011092891e-05	1	0.000134812316135	4.05902204682e-05	0.000137551051497	0.000238069173112	9.51037586232e-05	0	0.000134812316135	1.78130458849e-05	0.000135450403691	0.000275945989349	1.78130458849e-05	0.000275945989349
18	2.00565538889e-05	1	0.000135429496325	4.34471697956e-05	0.000138782873931	0.000238002373312	9.78006247653e-05	0	0.000135429496325	2.05909486186e-05	0.000136396131723	0.000271409558025	2.05909486186e-05	0.000271409558025
19	9.92564866167e-06	1	0.00014096279607	4.34126012815e-05	0.000143178648381	0.000240478889946	0.000115836087818	0	0.00014096279607	2.27861637592e-05	0.000140881027299	0.000274759257968	2.27861637592e-05	0.000274759257968
20	1.12414726621e-05	1	0.000143222021207	4.38774900884e-05	0.000146625343211	0.000242293121966	0.000100777035886	0	0.000143222021207	2.06258945412e-05	0.000142788403618	0.000270593065316	2.06258945412e-05	0.000270593065316
21	2.25737118901e-05	1	0.000140456132213	3.73525893739e-05	0.000142886114013	0.000238017082526	8.51044133103e-05	0	0.000140456132213	1.83634711391e-05	0.000140253445704	0.000279715439935	1.83634711391e-05	0.000279715439935
22	4.41889215331e-05	0	0.000141607893211	3.97070683868e-05	0.000143995453386	0.000241075902178	9.85486744275e-05	0	0.000141607893211	2.06571698434e-05	0.0001428999103	0.000278917848977	2.06571698434e-05	0.000278917848977
23	3.24054178964e-05	0	0.000134213525743	2.97550664158e-05	0.000135333427749	0.000230545121806	0.000132391786091	0	0.000134213525743	1.22094419319e-05	0.000133862019969	0.000261670039985	1.22094419319e-05	0.000261670039985
24	3.91876189751e-05	0	0.000128748085575	2.36749767809e-05	0.000130594041749	0.000227008850127	0.000131004803423	0	0.000128748085575	4.65201012861e-06	0.000128529251505	0.000260390731958	4.65201012861e-06	0.000260390731958
25	3.40952763124e-05	0	0.000133146434791	2.8463453348e-05	0.000136021572101	0.000228072684901	0.000126186103292	0	0.000133146434791	1.09862753978e-05	0.000132178693567	0.00027293333544	1.09862753978e-05	0.00027293333544
26	2.8556113909e-05	1	0.000139160031033	2.92646087122e-05	0.000140554126528	0.000238347209417	0.000135240499286	0	0.000139160031033	2.00014599934e-05	0.000138911895209	0.0002842165033	2.00014599934e-05	0.0002842165033
27	2.80385982102e-05	1	0.000144330248614	3.93490067361e-05	0.000146087617661	0.000239435314312	0.00013175121563	0	0.000144330248614	2.61745974536e-05	0.000141914351936	0.000288660356813	2.61745974536e-05	0.000288660356813
28	2.49332245511e-05	1	0.000149710354814	4.55748092729e-05	0.00015180246314	0.000246859051193	0.000130548512228	0	0.000149710354814	3.00807556145e-05	0.00014677211209	0.000301783564783	3.00807556145e-05	0.000301783564783
29	1.62076641993e-05	1	0.000148375788334	4.61486704469e-05	0.000149247502796	0.000244624383525	0.000127665140277	0	0.000148375788334	3.47272248782e-05	0.000147213474512	0.000293799171968	3.47272248782e-05	0.000293799171968
30	6.20858347189e-06	1	0.000143339464821	4.07677115436e-05	0.000144794472202	0.000245125888837	0.00012185751465	0	0.000143339464821	2.69685201009e-05	0.000141898175651	0.000289468883338	2.69685201009e-05	0.000289468883338
31	5.0074395358e-06	1	0.000148170917288	4.11488149817e-05	0.000149072614579	0.000252926217725	0.000133271502933	0	0.000148170917288	2.460769486e-05	0.000147268819105	0.000295688949205	2.460769486e-05	0.000295688949205
32	7.20263361614e-06	1	0.000144411552388	3.62621361363e-05	0.000145585069409	0.000243257714367	0.00013330385833	0	0.000144411552388	1.97048233781e-05	0.000143806713999	0.000297862469652	1.97048233781e-05	0.000297862469652
33	1.13368009784e-05	1	0.000142745829808	3.41117338639e-05	0.00014375204765	0.000244888276523	0.000143276882604	0	0.000142745829808	1.2464850067e-05	0.000142375314837	0.00028655775592	1.2464850067e-05	0.00028655775592
34	1.92641674825e-05	1	0.00014683274916	3.99672768907e-05	0.000146722318193	0.000248696860211	0.000131882577489	0	0.00014683274916	1.5547132088e-05	0.000145173664473	0.000287227471632	1.5547132088e-05	0.000287227471632
35	1.85221442242e-05	1	0.000144503074533	4.25658613285e-05	0.000144223397382	0.000245455149283	0.000125813129316	0	0.000144503074533	1.54129812858e-05	0.000142860384647	0.000287995095082	1.54129812858e-05	0.000287995095082
36	-3.5756982093e-06	1	0.000139323494272	3.8064434271e-05	0.000139547900127	0.000236344414817	0.000117809611536	0	0.000139323494272	1.17842853612e-05	0.000137333024899	0.000276029116657	1.17842853612e-05	0.000276029116657
37	1.38588973374e-06	1	0.000141702390591	3.75897419949e-05	0.00014251796788	0.000236052926924	9.89690134095e-05	0	0.000141702390591	1.41206217218e-05	0.000140082614825	0.000275066446876	1.41206217218e-05	0.000275066446876
38	-9.70320072203e-06	1	0.000141463488726	2.95642380726e-05	0.000142145978681	0.000241914325638	0.000104887977437	0	0.000141463488726	9.27338431298e-06	0.000139651941435	0.000270774206963	9.27338431298e-06	0.000270774206963
39	-2.1465854525e-05	1	0.000140352054846	3.68080991428e-05	0.00014149142998	0.000235256719052	9.3749271426e-05	0	0.000140352054846	1.12146125392e-05	0.000138733079634	0.000270587180708	1.12146125392e-05	0.000270587180708
40	-3.79273409183e-05	1	0.000141044774112	4.28090661135e-05	0.000142794336813	0.000234826089065	8.93505065292e-05	0	0.000141044774112	1.35035171394e-05	0.000138607126429	0.000280389612853	1.35035171394e-05	0.000280389612853
41	-2.7724389095e-05	1	0.000134788714722	3.32451585336e-05	0.000136750691253	0.000229221861203	9.76950951256e-05	0	0.000134788714722	7.67660208578e-06	0.000134536539039	0.000267334098105	7.67660208578e-06	0.000267334098105
42	-3.96026394144e-05	1	0.000127042435065	2.89046198585e-05	0.000127766719988	0.000218488226188	8.59434492586e-05	0	0.000127042435065	1.68258229319e-06	0.000126261382317	0.000256826037262	1.68258229319e-06	0.000256826037262
43	-3.2687278165e-05	1	0.000123188934533	2.84577593037e-05	0.000124223062366	0.000221605630833	8.67318174661e-05	0	0.000123188934533	-5.42208800338e-06	0.000122382715498	0.000261884606488	-5.42208800338e-06	0.000261884606488
44	-2.73953974959e-05	1	0.000126044723082	3.19954726061e-05	0.000125675775539	0.000214900999022	9.99574855695e-05	0	0.000126044723082	-3.03373666931e-06	0.000127117442882	0.000262399819429	-3.03373666931e-06	0.000262399819429
45	-2.41014901637e-05	1	0.000113128505647	1.80203533171e-05	0.000113599448561	0.000209037591462	8.03498126734e-05	0	0.000113128505647	-5.2517963116e-06	0.000113203005637	0.000266600148543	-5.2517963116e-06	0.000266600148543
46	-4.13403587706e-05	1	0.000107788589648	1.46018536983e-05	0.000107673442389	0.000194483480497	7.85138074003e-05	0	0.000107788589648	-1.71681756663e-05	0.000106800102717	0.000246477384768	-1.71681756663e-05	0.000246477384768
47	-4.98325137662e-05	1	9.51498173394e-05	4.13975634396e-06	9.55586583616e-05	0.000184573172124	6.45566963356e-05	0	9.51498173394e-05	-2.26055708445e-05	9.48815555176e-05	0.000229179684126	-2.26055708445e-05	0.000229179684126
48	-4.40681155531e-05	1	8.40602784101e-05	-5.199519565e-06	8.55072208224e-05	0.000171128857277	5.77991946113e-05	0	8.40602784101e-05	-3.3147414748e-05	8.28544196135e-05	0.000213400952529	-3.3147414748e-05	0.000213400952529
49	-4.64860910813e-05	1	8.56319793842e-05	-1.62357800763e-06	8.74857831334e-05	0.00017605943879	6.19303405616e-05	0	8.56319793842e-05	-3.40201920755e-05	8.51350990942e-05	0.000218616882318	-3.40201920755e-05	0.000218616882318
50	-6.14023881137e-05	1	3.86380232862e-05	-2.01017851705e-05	3.95429072597e-05	0.000102172890396	5.91697151207e-05	0	3.86380232862e-05	-4.05394338103e-05	4.10008717274e-05	0.000130701464047	-4.05394338103e-05	0.000130701464047
51	-5.72677120319e-05	1	3.46936265064e-05	-2.21951241097e-05	3.57554714968e-05	9.61955667539e-05	6.06679035287e-05	0	3.46936265064e-05	-4.58930280528e-05	3.49353834293e-05	0.000122326999613	-4.58930280528e-05	0.000122326999613
52	-5.73530417731e-05	1	3.48608633674e-05	-2.35739407682e-05	3.49782938339e-05	9.52891326385e-05	5.88567595004e-05	0	3.48608633674e-05	-4.01416672974e-05	3.59918045339e-05	0.000117690911654	-4.01416672974e-05	0.000117690911654
53	-6.08683573072e-05	1	3.76068548901e-05	-1.49470423299e-05	3.76763769445e-05	9.57882184775e-05	5.93383217831e-05	0	3.76068548901e-05	-3.7804624442e-05	3.77501476269e-05	0.000118153027219	-3.7804624442e-05	0.000118153027219
54	-5.95364409043e-05	1	3.6531712892e-05	-1.69719263718e-05	3.66242411258e-05	9.66634694529e-05	5.810961478e-05	0	3.6531712892e-05	-3.68365811892e-05	3.79740526195e-05	0.000116713498776	-3.68365811892e-05	0.000116713498776
55	-5.77265846876e-05	1	3.85109334319e-05	-1.60420239941e-05	3.89551483936e-05	9.74073640218e-05	5.62660231662e-05	0	3.85109334319e-05	-3.32746705952e-05	3.93675314426e-05	0.000116666653555	-3.32746705952e-05	0.000116666653555
56	-5.77400772318e-05	1	3.94753426502e-05	-1.45826302203e-05	3.99759688721e-05	0.000103779119624	6.47509116329e-05	0	3.94753426502e-05	-3.43978020921e-05	4.04902460378e-05	0.000117872681525	-3.43978020921e-05	0.000117872681525
57	-5.15081272033e-05	1	4.30232905185e-05	-1.63652286561e-05	4.3739450067e-05	0.000107078391971	7.56974268416e-05	0	4.30232905185e-05	-3.23697162055e-05	4.46439242936e-05	0.000119576115484	-3.23697162055e-05	0.000119576115484
58	-5.65645896409e-05	1	4.34662591707e-05	-1.67693779825e-05	4.44548518663e-05	0.000106414990944	7.23004697173e-05	0	4.34662591707e-05	-3.1202330297e-05	4.49970172057e-05	0.00012485611222	-3.1202330297e-05	0.00012485611222
59	-5.46650081342e-05	1	4.26386612091e-05	-1.83449130805e-05	4.32724047519e-05	9.87880802968e-05	6.72612827924e-05	0	4.26386612091e-05	-3.19309861568e-05	4.32532790377e-05	0.000123771278559	-3.19309861568e-05	0.000123771278559
60	-4.79210744768e-05	1	4.61631675298e-05	-1.81717425074e-05	4.66159824475e-05	0.000108676394224	6.84471958785e-05	0	4.61631675298e-05	-2.83193291797e-05	4.67325890816e-05	0.000124974545025	-2.83193291797e-05	0.000124974545025
61	-4.36538563017e-05	1	4.79851133461e-05	-1.84760203462e-05	4.80684326129e-05	0.000106740458762	5.92929310993e-05	0	4.79851133461e-05	-2.49381766711e-05	4.97908318007e-05	0.000123800579348	-2.49381766711e-05	0.000123800579348
62	-4.25564497583e-05	1	5.18167961724e-05	-5.27550367871e-06	5.1853187298e-05	0.000107733487944	6.55341402729e-05	0	5.18167961724e-05	-2.10234594902e-05	5.37253556515e-05	0.000133923963089	-2.10234594902e-05	0.000133923963089
63	-4.25343605707e-05	1	5.35586775213e-05	-3.05617211391e-06	5.33668098534e-05	0.000111390498362	6.71221805307e-05	0	5.35586775213e-05	-2.04668872972e-05	5.52917420492e-05	0.00013538504014	-2.04668872972e-05	0.00013538504014
64	-3.68462781605e-05	1	5.44817355708e-05	-6.58341327294e-06	5.44478451063e-05	0.000112920893126	6.70675052757e-05	0	5.44817355708e-05	-1.81347721485e-05	5.55102637387e-05	0.000132081718863	-1.81347721485e-05	0.000132081718863
65	-3.85065886832e-05	1	5.34811774942e-05	-4.79836028525e-06	5.37978380323e-05	0.000114970962357	5.94406957749e-05	0	5.34811774942e-05	-1.50905907997e-05	5.46973786631e-05	0.000131199277587	-1.50905907997e-05	0.000131199277587
66	-3.97576845304e-05	1	5.35654763527e-05	-1.47701943366e-06	5.51615349844e-05	0.00011527921722	6.87740106848e-05	0	5.35654763527e-05	-1.59683436093e-05	5.47370583493e-05	0.000132361376832	-1.59683436093e-05	0.000132361376832
67	-3.42741094733e-05	1	5.05313424809e-05	-6.05600861935e-06	5.18774270066e-05	0.000113013733806	6.36536245525e-05	0	5.05313424809e-05	-1.7688043223e-05	5.16795202745e-05	0.00012972455144	-1.7688043223e-05	0.00012972455144
68	-3.30475866172e-05	1	5.1346695112e-05	-7.43323100894e-06	5.19665051553e-05	0.000111164312138	6.26280423225e-05	0	5.1346695112e-05	-1.44378574593e-05	5.37901520205e-05	0.000125587208335	-1.44378574593e-05	0.000125587208335
69	-3.10531428703e-05	1	5.12422534972e-05	-1.05513457411e-05	5.19959002868e-05	0.000113073084022	5.61063118262e-05	0	5.12422534972e-05	-1.37872195531e-05	5.26071352056e-05	0.00012804224742	-1.37872195531e-05	0.00012804224742
70	-3.02294425968e-05	1	5.27731929201e-05	-6.08383412805e-06	5.33680611354e-05	0.000113977483522	5.55676932533e-05	0	5.27731929201e-05	-1.48986939776e-05	5.46726582119e-05	0.000128712755149	-1.48986939776e-05	0.000128712755149
71	-2.72133118587e-05	1	5.24961149561e-05	-4.70877362822e-06	5.32521219579e-05	0.000114325601088	5.47027301262e-05	0	5.24961149561e-05	-1.53878265892e-05	5.35741525463e-05	0.000128438236612	-1.53878265892e-05	0.000128438236612
72	-2.21821182866e-05	1	4.92757917349e-05	-8.15578712549e-06	5.02547556956e-05	0.000107674392081	5.57231642948e-05	0	4.92757917349e-05	-1.84052928385e-05	5.09620608904e-05	0.000124358062357	-1.84052928385e-05	0.000124358062357
73	-1.37733069392e-05	1	5.35634139415e-05	-3.32622805756e-06	5.38652833996e-05	0.000113774722076	6.86806111225e-05	0	5.35634139415e-05	-1.17216604206e-05	5.49207358312e-05	0.000122772183054	-1.17216604206e-05	0.000122772183054
74	-1.3737432075e-05	1	5.31073453751e-05	-3.44980373917e-06	5.40638498966e-05	0.000111733003179	7.06896428109e-05	0	5.31073453751e-05	-1.1003050557e-05	5.52599929953e-05	0.000126139889771	-1.1003050557e-05	0.000126139889771
75	-1.0576788802e-05	1	4.69498678215e-05	-8.25028404629e-06	4.77402173564e-05	0.000109783583502	6.80954159675e-05	0	4.69498678215e-05	-1.64789063931e-05	4.94452574209e-05	0.00012276313559	-1.64789063931e-05	0.00012276313559
76	-1.13626515086e-05	1	4.90615957813e-05	-6.56099089717e-06	4.95796131203e-05	0.000109894075124	6.25212378769e-05	0	4.90615957813e-05	-1.47073141176e-05	5.14701102587e-05	0.000122909566972	-1.47073141176e-05	0.000122909566972
77	-7.57590038343e-06	1	4.98607066769e-05	-5.96197363172e-06	5.00697709998e-05	0.000107827296005	5.34247817961e-05	0	4.98607066769e-05	-1.43655500495e-05	5.20819291598e-05	0.000124877341692	-1.43655500495e-05	0.000124877341692
78	4.73221431066e-06	0	5.09624272053e-05	-4.84377376802e-06	5.0863202671e-05	0.000110944373302	5.61399006218e-05	0	5.09624272053e-05	-1.6868172876e-05	5.26634979607e-05	0.000125686342412	-1.6868172876e-05	0.000125686342412
79	7.42572766717e-06	0	5.07524828974e-05	-6.86675315848e-06	5.1169285527e-05	0.000109334939323	4.07945994965e-05	0	5.07524828974e-05	-1.40737032104e-05	5.18688978142e-05	0.000120211483839	-1.40737032104e-05	0.000120211483839
80	1.47149757749e-05	0	5.12338102514e-05	-6.8522387268e-06	5.1700316189e-05	0.000113732857043	5.18187816094e-05	0	5.12338102514e-05	-1.2120294288e-05	5.19543401839e-05	0.000124927421377	-1.2120294288e-05	0.000124927421377
81	1.44489690503e-05	0	5.30340019637e-05	-2.66468493202e-06	5.36597358718e-05	0.000111596282744	5.05928806223e-05	0	5.30340019637e-05	-1.02240103517e-05	5.38851522764e-05	0.000128312417159	-1.02240103517e-05	0.000128312417159
82	2.10409184911e-05	0	5.81929117029e-05	-5.88265255927e-07	5.84301651115e-05	0.000115530329355	5.61810007053e-05	0	5.81929117029e-05	-3.28468048209e-06	5.90471962155e-05	0.000132628728458	-3.28468048209e-06	0.000132628728458
83	2.64181152379e-05	0	6.28348138692e-05	7.84849992995e-06	6.33748201133e-05	0.000121780436488	6.6028558522e-05	0	6.28348138692e-05	1.94671216973e-06	6.27978801507e-05	0.000138827449393	1.94671216973e-06	0.000138827449393
84	2.74606514004e-05	0	6.6096518976e-05	1.1288338703e-05	6.54495292783e-05	0.000123582228966	8.10331957049e-05	0	6.6096518976e-05	3.71347784442e-06	6.63350519476e-05	0.000140516330203	3.71347784442e-06	0.000140516330203
85	2.08736661378e-05	0	6.73511713115e-05	1.22087105391e-05	6.76566826312e-05	0.000129183204361	8.22908961707e-05	0	6.73511713115e-05	4.56873031033e-06	6.77651350359e-05	0.000146540615291	4.56873031033e-06	0.000146540615291
86	2.08960010698e-05	0	7.05039175772e-05	1.5335047099e-05	7.15015174325e-05	0.000134244126904	9.38495408472e-05	0	7.05039175772e-05	4.53485868192e-06	7.24767564614e-05	0.000146683798638	4.53485868192e-06	0.000146683798638
87	1.89757126374e-05	0	7.05256493819e-05	1.75194917125e-05	7.17279368437e-05	0.000130627186941	0.000100429476768	0	7.05256493819e-05	2.23052192564e-06	7.24477065381e-05	0.000145074956359	2.23052192564e-06	0.000145074956359
88	1.92368891073e-05	0	6.44370448261e-05	9.93765734582e-06	6.57199100159e-05	0.000125919677465	9.13422503214e-05	0	6.44370448261e-05	1.93228673838e-06	6.69177437653e-05	0.000141173723885	1.93228673838e-06	0.000141173723885
89	1.78463637926e-05	0	6.014985997e-05	7.32935397671e-06	6.11705958947e-05	0.000122162424841	7.2816872662e-05	0	6.014985997e-05	-7.66203225507e-06	6.23428784989e-05	0.000136113981885	-7.66203225507e-06	0.000136113981885
90	1.58068805321e-05	0	5.78916990783e-05	4.81800053261e-06	5.86133627019e-05	0.000116553239383	6.6599502479e-05	0	5.78916990783e-05	-7.16806141586e-06	6.06840600542e-05	0.000139225501426	-7.16806141586e-06	0.000139225501426
91	2.37943042402e-05	0	6.38331310899e-05	1.22563860941e-05	6.48146737155e-05	0.000122262324822	7.58322335273e-05	0	6.38331310899e-05	-2.14621191936e-06	6.63330368674e-05	0.000143850735389	-2.14621191936e-06	0.000143850735389
92	2.33733281632e-05	0	6.46398443262e-05	1.30294970822e-05	6.65511308525e-05	0.000126166112483	9.33876896283e-05	0	6.46398443262e-05	-8.1563247244e-08	6.78060088961e-05	0.000147785112741	-8.1563247244e-08	0.000147785112741
93	2.80249558743e-05	0	7.13538508668e-05	1.72580534557e-05	7.24357749134e-05	0.000128832400124	0.000112150590762	0	7.13538508668e-05	5.72852807682e-06	7.40323098172e-05	0.000157235487853	5.72852807682e-06	0.000157235487853
94	3.97838015781e-05	0	8.3845307044e-05	2.99973918904e-05	8.56144408427e-05	0.000136775119779	0.000131217613062	0	8.3845307044e-05	1.57929522902e-05	8.63515540048e-05	0.00016896993012	1.57929522902e-05	0.00016896993012
95	4.15417336363e-05	0	8.27472262498e-05	2.7837793337e-05	8.41637760201e-05	0.000140705513602	0.000130699430189	0	8.27472262498e-05	1.10917615695e-05	8.54978822854e-05	0.000174450276759	1.10917615695e-05	0.000174450276759
96	4.28603236781e-05	0	8.31290561948e-05	2.90563654096e-05	8.4936553511e-05	0.00014498937444	0.000132759810108	0	8.31290561948e-05	1.166366644e-05	8.50619838601e-05	0.000167544735715	1.166366644e-05	0.000167544735715
97	4.58835779471e-05	0	8.48772824283e-05	2.93519637126e-05	8.59901743786e-05	0.000149147911021	0.000134774138388	0	8.48772824283e-05	1.47064901595e-05	8.76287506877e-05	0.000164183759344	1.47064901595e-05	0.000164183759344
98	5.11328488943e-05	0	8.80189106697e-05	3.09105866063e-05	8.91437824329e-05	0.000146890008391	0.000128946675983	0	8.80189106697e-05	1.30970521329e-05	9.0101260509e-05	0.000173587513062	1.30970521329e-05	0.000173587513062
99	5.12132123882e-05	0	8.6576979332e-05	3.03326323007e-05	8.74337352962e-05	0.000147136894586	0.000131856114726	0	8.6576979332e-05	1.0248650995e-05	8.76348715935e-05	0.00016774749198	1.0248650995e-05	0.00016774749198
100	4.99245392856e-05	0	8.57175995176e-05	3.28809788203e-05	8.67956226979e-05	0.000147484246746	0.000135302454682	0	8.57175995176e-05	1.35696804095e-05	8.69051525202e-05	0.000168339839908	1.35696804095e-05	0.000168339839908
101	5.48179349929e-05	0	8.61098971853e-05	2.93225769049e-05	8.68117976255e-05	0.000150609712401	0.00013408716503	0	8.61098971853e-05	1.16213876772e-05	8.73496980863e-05	0.00017269604382	1.16213876772e-05	0.00017269604382
102	6.41107332627e-05	0	8.82119578919e-05	3.16334910998e-05	8.94718411169e-05	0.000153986311521	0.000137336225259	0	8.82119578919e-05	1.64347330821e-05	8.93528152971e-05	0.000178557640151	1.64347330821e-05	0.000178557640151
103	6.76558612096e-05	0	8.89952144049e-05	2.98808575914e-05	9.07382718772e-05	0.000159396110772	0.000137114112893	0	8.89952144049e-05	1.64255149191e-05	9.07046898185e-05	0.000182859746602	1.64255149191e-05	0.000182859746602
104	5.74548440316e-05	0	8.75344533329e-05	2.98776610822e-05	8.80905396262e-05	0.000151414813479	0.000137617094595	0	8.75344533329e-05	1.45071366659e-05	8.94539135335e-05	0.000180176568721	1.45071366659e-05	0.000180176568721
105	5.79271435829e-05	0	8.53440801014e-05	2.95787934591e-05	8.66999621905e-05	0.000148660952938	0.000143047594832	0	8.53440801014e-05	1.45791803609e-05	8.77095632946e-05	0.000180268717772	1.45791803609e-05	0.000180268717772
106	6.60749561946e-05	0	8.49055585965e-05	2.85809327013e-05	8.62958321747e-05	0.00014910377048	0.000133657652185	0	8.49055585965e-05	1.16108188647e-05	8.70459101226e-05	0.000179218346535	1.16108188647e-05	0.000179218346535
107	6.86370879019e-05	0	8.36212170017e-05	2.51107165092e-05	8.48226553577e-05	0.0001447821663	0.000136463538937	0	8.36212170017e-05	9.37866599745e-06	8.50766843157e-05	0.000180759364337	9.37866599745e-06	0.000180759364337
108	6.37958411188e-05	0	8.37875619407e-05	2.54962694509e-05	8.53911488315e-05	0.000148973738356	0.000139624914866	0	8.37875619407e-05	1.08698991826e-05	8.49025254228e-05	0.000184449607672	1.08698991826e-05	0.000184449607672
109	6.5256455063e-05	0	8.68408196278e-05	2.97316958665e-05	8.84202694077e-05	0.00014983664851	0.000135475033014	0	8.68408196278e-05	1.73716739469e-05	8.85620528467e-05	0.000182874037589	1.73716739469e-05	0.000182874037589
110	5.62887912925e-05	0	8.32235631503e-05	2.90428999831e-05	8.45449218638e-05	0.000150249877966	0.000124415490952	0	8.32235631503e-05	1.40188921129e-05	8.38149724152e-05	0.00017653467203	1.40188921129e-05	0.00017653467203
111	6.18765267128e-05	0	7.77787424419e-05	2.03697311448e-05	7.95589943686e-05	0.000142675041766	0.000128220996635	0	7.77787424419e-05	9.98282896363e-06	7.85857902855e-05	0.00016726278766	9.98282896363e-06	0.00016726278766
112	5.32386852974e-05	0	7.41375208867e-05	1.70085994724e-05	7.60041458358e-05	0.000134381264476	0.000118483797744	0	7.41375208867e-05	5.70501193878e-06	7.4954215768e-05	0.000161407853314	5.70501193878e-06	0.000161407853314
113	5.07674719045e-05	0	7.15382611749e-05	1.47767855251e-05	7.30937433848e-05	0.000134280607436	0.000120456153596	0	7.15382611749e-05	-1.31253805389e-07	7.28379169706e-05	0.000162495392027	-1.31253805389e-07	0.000162495392027
114	5.53351237752e-05	0	7.35620754396e-05	1.66402778156e-05	7.52797287575e-05	0.000137792574188	0.000119143895554	0	7.35620754396e-05	6.94530712606e-08	7.50579132289e-05	0.00016429019454	6.94530712606e-08	0.00016429019454
115	4.76069441702e-05	0	7.21939129926e-05	1.50466951724e-05	7.46429567151e-05	0.000137078872691	0.000123577896233	0	7.21939129926e-05	-4.80929801767e-06	7.39294336615e-05	0.000170971308171	-4.80929801767e-06	0.000170971308171
116	5.23062387581e-05	0	6.87655665839e-05	1.52121945425e-05	7.09381690271e-05	0.000134426371629	0.000109030543406	0	6.87655665839e-05	-6.23442867548e-06	7.04124790872e-05	0.00015636269125	-6.23442867548e-06	0.00015636269125
