"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000025776",56.861748043851,-0.217032420070814,0.200043626077837,-1.08492544514448,0.277954677193747,0.608775097973768
"ENSMUSG00000099473",28.8793821529492,0.242226027742148,0.280433396766941,0.863755995308415,0.387721946000732,0.704306316210296
"ENSMUSG00000101717",14.3127939821995,-0.0565363084961653,0.465761734036051,-0.121384614417013,0.903386402682882,0.969065687696883
"ENSMUSG00000060128",23.2026801235101,-0.0221240283665788,0.334907180152927,-0.0660601792905019,0.94732991388988,0.9836014192601
"ENSMUSG00000025927",42.5253159936725,-0.334606008776086,0.258582689935301,-1.29400003093713,0.19566541012174,0.515444102543473
"ENSMUSG00000041859",52.995286814145,-0.271155469266589,0.214554994397444,-1.26380404253978,0.206300369867749,0.528106179591138
"ENSMUSG00000097934",8.76156151100571,-0.0406937508050564,0.489920057739552,-0.0830620223895584,0.933802223198805,0.978456592631493
"ENSMUSG00000025931",4705.29849959435,-0.0392542376898664,0.0812286617642671,-0.483255994094619,0.628913981754848,0.855220965242748
"ENSMUSG00000041809",31.8703418806674,-0.414332594567309,0.317631606070419,-1.30444384830976,0.1920822930424,0.511382785592279
"ENSMUSG00000041779",22.8442734056793,-0.728771002114475,0.422913663879261,-1.72321460467765,0.0848497236152099,0.348783982040199
"ENSMUSG00000025933",297.340435549083,0.260785883093572,0.12284796202194,2.12283442721661,0.0337677288296761,0.211559349357419
"ENSMUSG00000025934",22.1465675224318,-0.529831007884998,0.321211002871749,-1.64947963534283,0.0990494118709248,0.376139336487079
"ENSMUSG00000028033",251.365310280569,-0.0720038987507359,0.108431880683158,-0.664047310598017,0.506660031333098,0.785605003589304
"ENSMUSG00000082935",77.8623130600498,0.633181370144481,0.190661979715725,3.32096294756064,0.000897074458645584,0.0221790976068056
"ENSMUSG00000041670",1473.56668142613,0.0312828325513731,0.0865514913776039,0.361436089124027,0.717773473586409,0.896435640425033
"ENSMUSG00000097970",10.575627896225,-0.406480761656989,0.510164365812723,-0.796764315377928,0.425587923365462,0.731116177820422
"ENSMUSG00000026158",1081.86576719637,0.189517417614201,0.113156466226376,1.67482622897626,0.0939683310740164,0.367243486416729
"ENSMUSG00000026156",216.891645339037,-0.105623233850341,0.162670744278085,-0.649306882556454,0.51614003799738,0.791526739185143
"ENSMUSG00000026155",637.441831707936,0.111013160635022,0.121065055979908,0.916971125453789,0.359157771004396,0.681949358042717
"ENSMUSG00000026154",152.626445804574,0.235800612618638,0.137208420082456,1.71855788789735,0.0856949052937981,0.35005822916917
"ENSMUSG00000026153",666.777933799743,0.238065113838941,0.115795601886139,2.05590808252829,0.0397913769063986,0.231066139757466
"ENSMUSG00000026147",25.4376854080718,0.111539289516032,0.299989794437245,0.37181028016393,0.710034109096032,0.892723504000725
"ENSMUSG00000026141",189.41322373847,0.134176269624658,0.127154159285193,1.05522517217636,0.291322354228918,0.621815231399149
"ENSMUSG00000099997",95.5314422969837,0.214891889678822,0.198088229154325,1.08482917231495,0.277997322422372,0.608786958115793
"ENSMUSG00000100131",6562.39838587851,-0.776060781921685,0.616225749508792,-1.25937739950059,0.207894048699811,0.530671789625242
"ENSMUSG00000067736",686.473681160938,-0.866639825487767,0.437054414696877,-1.98291058583365,0.04737741801421,0.254255181939075
"ENSMUSG00000101939",9684.34879160334,0.127761313583803,0.109940274029337,1.16209746348013,0.245195877656175,0.573023151555491
"ENSMUSG00000101111",104665.181766173,0.0377620733144502,0.119102108780667,0.317056294813311,0.751200886934246,0.910682010368354
"ENSMUSG00000100862",43825.3758095762,-0.238536897381551,0.141953144873696,-1.68039177711625,0.0928811148754081,0.365357707587845
"ENSMUSG00000102070",55407.6224784938,-0.133260173660641,0.0789529170987583,-1.6878435725681,0.0914412608630331,0.362146301416523
"ENSMUSG00000101249",93808.299606616,0.0190993958995777,0.118950977952996,0.160565270065496,0.872435810387615,0.9574500355908
"ENSMUSG00000073725",2427.42608600881,0.246380608713338,0.0772152135855146,3.19082985428093,0.00141864798486781,0.0291529451970725
"ENSMUSG00000033569",1611.25405121357,0.0409915037705475,0.113783810726781,0.360257786311769,0.718654364439294,0.896919261739531
"ENSMUSG00000101301",14.0043162520657,-0.724681094213715,0.58357436746311,-1.24179733486928,0.214311346314476,0.538313231172706
"ENSMUSG00000099492",201.807496836813,0.16021172662286,0.154057451414338,1.03994792301198,0.298364095973821,0.627744439569376
"ENSMUSG00000100261",38.0334808802236,-0.00862118769554776,0.249030985994872,-0.0346189357163983,0.972383602031289,0.991668745192444
"ENSMUSG00000048874",1525.99047652711,-0.15497355153541,0.069853940392591,-2.21853700255751,0.0265182395262198,0.184286550247661
"ENSMUSG00000026064",2501.45704117633,-0.000414410854564591,0.0929217681763498,-0.00445978227381671,0.996441620375009,0.998701402168075
"ENSMUSG00000070960",49.1049949912521,-0.145853004952793,0.236878267686664,-0.615729785501993,0.5380728755074,0.802422951235477
"ENSMUSG00000026058",208.895362105926,-0.0530712640209495,0.129467598481216,-0.409919274347624,0.681865165902526,0.880754744260754
"ENSMUSG00000100481",72.6873182491207,-0.232127153580846,0.202068548107671,-1.14875449818721,0.25065722669231,0.578762866786103
"ENSMUSG00000026134",128.952608523793,-0.109976003515052,0.146902073974713,-0.748634791459671,0.454077356373901,0.750538535109542
"ENSMUSG00000004768",272.991355184912,-0.277067125784166,0.181411719537986,-1.52728349904731,0.126690530844852,0.420432495918729
"ENSMUSG00000042215",95.8247536330508,0.108154360918496,0.161262065329465,0.67067453649147,0.50242788771331,0.783118941939571
"ENSMUSG00000042197",1303.82262177841,-0.107835666633943,0.119306073113743,-0.903857312704737,0.366071066762049,0.68844095269615
"ENSMUSG00000081402",30.9611244270356,-0.236145605448685,0.303176509966126,-0.778904689796284,0.436035861126844,0.738690161948681
"ENSMUSG00000042182",4359.17836157057,0.249109789338816,0.0918292308220828,2.71275047290182,0.00667273316895726,0.080944015414532
"ENSMUSG00000026131",23017.2179826997,-0.00150158849978336,0.080959545544326,-0.0185473928946553,0.985202169994257,0.99502106169625
"ENSMUSG00000042111",126.361301633023,-0.310414251127864,0.155923396496104,-1.99081252784037,0.0465015015508008,0.251286369252708
"ENSMUSG00000026127",341.579628501979,-0.122451823993936,0.109979784285128,-1.11340302029028,0.265535378418397,0.595696873082401
"ENSMUSG00000026126",19.7603644343111,-0.584270406543634,0.3484563520399,-1.67673914716507,0.0935935019260037,0.366164357148808
"ENSMUSG00000045174",289.32907417618,-0.103268429929912,0.129244124206475,-0.799018373670392,0.424279758160345,0.730143401961478
"ENSMUSG00000037509",4069.36397431448,0.0234019430537891,0.0676722529902977,0.345812973851251,0.729483274314873,0.901694043510228
"ENSMUSG00000037503",3355.28960950581,0.228413079656431,0.0883022900182456,2.5867175087898,0.00968949940547638,0.10255190568178
"ENSMUSG00000026123",3958.5625055448,0.105876036362584,0.069706083272596,1.51889234614631,0.128789595900784,0.424444101538053
"ENSMUSG00000045216",546.216769817554,0.144796568133403,0.105559483122582,1.37170592210324,0.170155004091547,0.485680698413802
"ENSMUSG00000037470",1161.42718066849,-0.0659700118748286,0.0729195443165462,-0.904695887682054,0.365626520310312,0.687921396860457
"ENSMUSG00000037447",184.172536741452,-0.637471979916868,0.136964822412717,-4.65427522693361,3.25122285865751e-06,0.000342993523772694
"ENSMUSG00000010453",857.443525670687,0.0217551387047162,0.120829469777626,0.180048284121037,0.857114662287653,0.951948580977226
"ENSMUSG00000001143",238.628123970397,-0.444168214709356,0.170563695146997,-2.6041193251973,0.00921106815964228,0.0994586310728706
"ENSMUSG00000037408",136.573592133592,-0.313036954221185,0.163534341653055,-1.91419704911465,0.0555949826733781,0.279596069719412
"ENSMUSG00000001138",253.263532307517,0.0428792662290628,0.167821680866685,0.255504926464927,0.798333139089938,0.930127786989574
"ENSMUSG00000067653",47.8649998859619,-0.365194172713072,0.220730619788062,-1.65447898920285,0.0980302288974078,0.374093419587027
"ENSMUSG00000079610",114.583772345174,-0.206402489301303,0.168625561611545,-1.2240284766362,0.220941485252862,0.54709726269028
"ENSMUSG00000026121",151.51484954499,-0.120423146778483,0.161763273560797,-0.744440589805589,0.456609970634932,0.751987736914333
"ENSMUSG00000046337",8.22355576178439,0.046107520392165,0.559285522994391,0.0824400391150968,0.934296797783032,0.978456592631493
"ENSMUSG00000061518",2248.27927686104,0.257874181728754,0.0891048353882158,2.89405373575111,0.00380303072615097,0.0554252748966315
"ENSMUSG00000037351",2372.94699338849,0.162488169087196,0.0954664812818204,1.70204418247621,0.0887470861612018,0.357098901874255
"ENSMUSG00000026117",9.6892372372752,-1.26438338494829,0.547333868542942,-2.3100770071368,0.0208838911466239,0.160854162990859
"ENSMUSG00000026116",916.470820577271,-0.261499040425393,0.218306594969755,-1.19785222458177,0.230974551718026,0.558245039123459
"ENSMUSG00000050122",10.5905248666164,-1.2293148629178,0.540276420947686,-2.27534427795588,0.0228852852302613,0.169637436122046
"ENSMUSG00000026113",1497.44430695189,-0.169501492326504,0.19826700027401,-0.854915301549168,0.392598038932293,0.70765216923988
"ENSMUSG00000026112",862.054726763603,-0.0739607537683553,0.0875807302384877,-0.844486607578581,0.39839754396122,0.711241693938913
"ENSMUSG00000026111",413.23562335298,0.0841766849714026,0.109226360339336,0.770662729307184,0.440906868929938,0.742197768246072
"ENSMUSG00000026110",810.543928045989,0.0101665286166765,0.0850315819997368,0.11956179548333,0.904830285350217,0.969505043388322
"ENSMUSG00000087233",13.6740698380808,0.126124185012103,0.431758616044967,0.292117355219073,0.770196897582266,0.917645718564721
"ENSMUSG00000026090",236.315352443432,-0.0246330239667854,0.159756801516141,-0.15419076829913,0.8774593209747,0.959169384088395
"ENSMUSG00000060771",267.452993806085,-0.00456930559089375,0.140234875980481,-0.0325832326583991,0.974006941131199,0.992001486103871
"ENSMUSG00000097268",15.9900562281673,-0.229246565099194,0.375883781119252,-0.609886823040296,0.541936781894885,0.805273923647582
"ENSMUSG00000037216",32.4864473002636,-0.0594303958461607,0.270147805284093,-0.219992147571447,0.825877270239242,0.940507355871027
"ENSMUSG00000026088",105.104310225989,0.0811749436579084,0.161447046647726,0.502796089141414,0.615107643542604,0.848466989009301
"ENSMUSG00000026087",487.569961518478,0.0155535403014583,0.102799105091651,0.151300347289906,0.879738795338296,0.96012072224333
"ENSMUSG00000058407",577.903536731929,0.106077019051365,0.0893474573869345,1.18724160881244,0.235132332812074,0.562751791846505
"ENSMUSG00000026083",440.320785733961,-0.0893137996749573,0.203871027951156,-0.438089710796746,0.661321252816029,0.871317792768327
"ENSMUSG00000026082",549.726221665583,-0.0388453532070729,0.0897374549728558,-0.432877812490036,0.665103539707899,0.872228966244224
"ENSMUSG00000037138",869.024795664442,0.177352803843682,0.122863176700583,1.44349843953562,0.1488801117578,0.457094928175658
"ENSMUSG00000048814",2373.38872711201,0.0680476178090369,0.1107409795612,0.61447549117471,0.538901163891037,0.802999073441429
"ENSMUSG00000026080",700.443164988106,0.087900841963412,0.0798809132324928,1.10039856088747,0.271158505244355,0.601689861947883
"ENSMUSG00000026078",288.910395802919,0.0462720058174665,0.147059729060189,0.31464770208116,0.753029156332996,0.911186538008629
"ENSMUSG00000026077",102.505486342738,0.224228384413396,0.261175869547955,0.858534078211329,0.390597621379493,0.705985664286224
"ENSMUSG00000073702",1099.73341789057,0.0534171704442618,0.100648586774736,0.530729463333809,0.595606265806419,0.838859284842745
"ENSMUSG00000003134",202.792078294372,-0.348993857673354,0.150722228098394,-2.31547703398815,0.0205868399916495,0.15931661502293
"ENSMUSG00000003135",236.196236214484,0.0788160492875381,0.131954774181671,0.597295927914111,0.550309822710401,0.811087064500009
"ENSMUSG00000085894",23.2929647650418,-0.583957435434788,0.336879121532771,-1.73343314592437,0.083018710509788,0.345161951247408
"ENSMUSG00000077704",15.0274841685019,1.64895462495473,0.508404709551482,3.24338975224963,0.00118116512658492,0.026278111768594
"ENSMUSG00000048234",225.193818718304,-0.0274375978298681,0.133526083605885,-0.205484929153264,0.837193271668674,0.94412935028327
"ENSMUSG00000050967",850.579543108631,-0.0204413334653468,0.220214070811734,-0.0928248289947946,0.926042725482934,0.976252378769708
"ENSMUSG00000097083",11.8945278951284,0.456478565384352,0.513655935195301,0.88868546843675,0.374172142964463,0.693231688392805
"ENSMUSG00000026074",1907.6283910884,-0.0844181562809475,0.0996262604575261,-0.84734843898851,0.396800934817496,0.710522217053843
"ENSMUSG00000097899",11.7720440458264,0.00660940228761214,0.463061776294907,0.0142732625018111,0.98861197089181,0.996166067785487
"ENSMUSG00000026072",29.8674238096148,-0.508779650046641,0.301822607753989,-1.68569098859997,0.0918553334624247,0.362876499343062
"ENSMUSG00000026062",50.197730425309,-0.050038754632186,0.248533015437684,-0.201336448375136,0.840435504362307,0.945593639433458
"ENSMUSG00000041945",93.884055387134,0.0524985777160585,0.166122234515387,0.316023787358794,0.751984452979393,0.910682010368354
"ENSMUSG00000060424",95.2891800803984,0.33337332482601,0.161776869367457,2.06069833177939,0.0393318288959873,0.229862067943955
"ENSMUSG00000093436",13.5485448330985,0.139253796429966,0.416270178184336,0.334527438495246,0.737981589402067,0.9055133063165
"ENSMUSG00000045515",867.310047375915,-0.0217658735146956,0.097218609952021,-0.223885874581394,0.822846107210847,0.940097385724071
"ENSMUSG00000097063",13.4768885396353,-0.409501657091823,0.446692785346505,-0.916741148559557,0.359278298138038,0.682059475900267
"ENSMUSG00000060679",359.843603770022,0.0177428153068217,0.0981237658060816,0.180820774264679,0.856508256387982,0.951633671976476
"ENSMUSG00000041907",123.586424703204,-0.20695069040051,0.150314635156585,-1.3767833729891,0.168579232947545,0.483785120596393
"ENSMUSG00000070939",673.231453241838,-0.111455413489959,0.105627171046097,-1.05517749255367,0.291344155926351,0.621815231399149
"ENSMUSG00000010290",546.417610399736,-0.0499604167676574,0.0998664662578445,-0.500272199866019,0.616883426226946,0.849873576278587
"ENSMUSG00000008136",53.3709187085115,-0.023100850847678,0.216333703964557,-0.106783411111302,0.914960808234293,0.972416629627669
"ENSMUSG00000094497",139.736649964704,-0.0224691084522136,0.180859652239741,-0.124235052837707,0.901129169065111,0.968380715545362
"ENSMUSG00000066877",245.708347242553,-0.00982198465577028,0.120913414343982,-0.0812315549028177,0.935257805245481,0.979096418214132
"ENSMUSG00000026051",31.5792501102664,-0.635489266389468,0.273290966646056,-2.32532115564764,0.0200547938912845,0.156556940153387
"ENSMUSG00000057363",314.384234029172,-0.167344187376483,0.152038950830566,-1.10066654934349,0.271041809905112,0.601689861947883
"ENSMUSG00000041763",1147.45815013572,0.0771235627816565,0.0769250367400542,1.00258077278888,0.316063176556992,0.644700099402157
"ENSMUSG00000026049",37.4296525848649,0.256017744417144,0.262109942005083,0.976757090779027,0.32868942373624,0.655135233658582
"ENSMUSG00000026047",94.1019240537337,-0.291333463923609,0.163930833238955,-1.77717308066716,0.0755397670626858,0.327499415090883
"ENSMUSG00000041684",434.58371113096,0.0859701066897042,0.0957859702497426,0.897522951070542,0.369439932176997,0.690463146684838
"ENSMUSG00000026048",308.605382055809,-0.26043309906022,0.118361990902951,-2.2003102269018,0.0277848921906009,0.189228886755813
"ENSMUSG00000056870",114.476156489844,-0.136930182902284,0.165484999031051,-0.827447706463054,0.40798335023488,0.717730792809242
"ENSMUSG00000026043",52.2506861912903,0.835311690213202,0.290209200722724,2.87830877909101,0.00399813587051736,0.0573486997848244
"ENSMUSG00000026042",194.228763209118,-0.0999666285913993,0.119136348105139,-0.839094282990595,0.401416403993297,0.713175650270841
"ENSMUSG00000025995",473.794236605372,0.122621778382302,0.0944762265991008,1.29791147250867,0.19431775731206,0.513614610911958
"ENSMUSG00000084817",521.643296263861,0.238350338265456,0.122153755098525,1.9512321833513,0.0510294321681997,0.264635170636774
"ENSMUSG00000025993",126.502448813624,-0.141936560172431,0.189756163514748,-0.747994465863026,0.454463495617778,0.750796835758931
"ENSMUSG00000041144",465.732231053722,-0.370177335782189,0.144676698521218,-2.55865208126726,0.0105078847190045,0.107592317423395
"ENSMUSG00000101262",102.084893885911,0.607752571351147,0.242208195033401,2.50921555840559,0.0120999621196535,0.116524487974425
"ENSMUSG00000101337",103.74049010445,-0.508699329383158,0.20478911832838,-2.48401542784836,0.0129910179641771,0.121111246151781
"ENSMUSG00000025986",1249.35761691349,0.130930175932355,0.085749692029153,1.52688800197489,0.126788863541837,0.420537828932274
"ENSMUSG00000100213",36.9787991024013,0.0253995478651948,0.268005453943997,0.0947725036614454,0.924495527444112,0.975187128419953
"ENSMUSG00000100160",18.7680389874224,-0.47515261501861,0.415833203751403,-1.14265193527612,0.253183133258395,0.580822880693926
"ENSMUSG00000081185",150.05647899756,0.11945464933023,0.15595222332176,0.765969518009189,0.443694439626047,0.743683796454263
"ENSMUSG00000100033",256.005531562594,0.501582657151832,0.215583333334825,2.32663002929274,0.0199849648514151,0.156301580482067
"ENSMUSG00000026109",1107.32276291664,0.321960621199911,0.111926415097016,2.87653831243358,0.00402063383654483,0.057620862835391
"ENSMUSG00000100671",23.5292987519397,-0.629137888218817,0.392051631904822,-1.60473222662558,0.1085527465614,0.390026161462598
"ENSMUSG00000099924",87.0150157047425,-0.20752100300468,0.31122768161536,-0.666781958235807,0.504911418601072,0.784596742085406
"ENSMUSG00000099625",41.3539798916282,-0.597549569758936,0.272644227444146,-2.19168245504611,0.0284024434664687,0.19089569086282
"ENSMUSG00000045954",130.147916321021,-0.309112919023308,0.171853752745829,-1.79869752091178,0.0720665412997566,0.319442781578516
"ENSMUSG00000026107",135.89363932441,0.11023763449946,0.157654680890456,0.699234769794477,0.484405324699718,0.77152247343383
"ENSMUSG00000018417",200.742662761452,-0.0506687710660524,0.135462315586002,-0.374043296446411,0.708372104372759,0.891846369780055
"ENSMUSG00000026104",204.083752364331,-0.437105043524328,0.145840361710333,-2.99714728075417,0.0027251901758273,0.0449951508450907
"ENSMUSG00000026103",2779.63246283065,0.269703167314842,0.0756616635238413,3.56459473336661,0.000364418816758271,0.0114595701762139
"ENSMUSG00000002881",615.581319175742,0.048022906526684,0.0915820944143034,0.524370040167848,0.600021190323627,0.840391578590906
"ENSMUSG00000043015",80.9664946497669,0.0884242718507951,0.19185038886164,0.460902228947607,0.644868752536467,0.862884413447752
"ENSMUSG00000041439",2600.2947978919,0.103026482222236,0.0724036904350677,1.42294517866642,0.154752047992195,0.463972403514553
"ENSMUSG00000100302",19.2535895631574,-0.255230368228704,0.356317332646097,-0.716300737697216,0.473805671391997,0.764748824262356
"ENSMUSG00000026102",375.764951490554,0.132916756085352,0.0944117043555292,1.40784193011518,0.159177881318396,0.469495355801861
"ENSMUSG00000041426",235.76120656244,0.0211589482945424,0.119571244909673,0.176956828629879,0.859542300105782,0.95276814610424
"ENSMUSG00000043629",167.790801704642,0.175584049292771,0.137158442079538,1.28015488241657,0.200490669958301,0.520811661388316
"ENSMUSG00000026098",330.807413588386,0.0384881545624801,0.107960756569698,0.356501341648461,0.721465147519572,0.898350589715934
"ENSMUSG00000026097",101.789041568504,-0.161165845044663,0.160672494330793,-1.00307053622292,0.315826829456905,0.644663626922895
"ENSMUSG00000026096",217.753395323507,0.250243938558458,0.129481408514495,1.93266308599388,0.053277715403825,0.271570200213013
"ENSMUSG00000026095",38.2174961678278,0.0338395099805676,0.260244403602817,0.13002973171409,0.896542903871079,0.967003716875357
"ENSMUSG00000096141",111.177930971425,-0.460285994923193,0.178747606578375,-2.57506102450313,0.0100222402319211,0.105121021342126
"ENSMUSG00000026094",81.9485968626057,0.158466667815873,0.177137298682714,0.894597970017124,0.371002037388126,0.691250915930892
"ENSMUSG00000042807",1336.23953367658,0.0897207881071641,0.0677477897624908,1.32433527974427,0.185391718592312,0.505494113901781
"ENSMUSG00000041303",942.619232935995,0.221623371139929,0.0806939951226623,2.74646670800028,0.00602409996721469,0.0750746099278642
"ENSMUSG00000073678",1044.65218066839,0.00329426853737425,0.0829595244817979,0.0397093469128676,0.968324849796971,0.990219013656926
"ENSMUSG00000052331",335.14933776421,-0.389331684537206,0.139536943546753,-2.79016921713465,0.0052680500156158,0.0685307508793552
"ENSMUSG00000025982",3904.50425493471,0.0118168690372983,0.100340385586466,0.117767825668912,0.906251623496133,0.969940468579983
"ENSMUSG00000025981",257.236955904022,-0.211589683313944,0.130898070187795,-1.6164461631129,0.105997884411613,0.385976458369469
"ENSMUSG00000025980",1864.47839290166,0.0620025404436852,0.154327076402968,0.401760610573535,0.687860213353981,0.883087940367149
