"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000025925",77.6156421491458,-0.173136087682841,0.236463220632893,-0.732190347485937,0.464052395030329,0.772081729523163
"ENSMUSG00000043716",1085.84162096341,0.205579134183894,0.111366039767783,1.84597687600782,0.0648955630862958,0.321762355241695
"ENSMUSG00000025921",135.893672582903,-0.00735744409523716,0.176927327057917,-0.0415845546167592,0.966829886221259,0.990887013443437
"ENSMUSG00000025920",1739.54031915806,0.101298412371909,0.0802672066169707,1.26201492043068,0.206943417554357,0.551040345847393
"ENSMUSG00000025939",542.901496661073,0.198449260790406,0.100791611473982,1.96890651799563,0.0489638269374003,0.275803134026996
"ENSMUSG00000079658",930.841465286001,0.171524583215521,0.0880647650540327,1.94770954206578,0.0514497277060761,0.283937208049192
"ENSMUSG00000025940",307.827085005545,0.0787901729059158,0.116719935962591,0.675036121774161,0.499652815818726,0.794546615216164
"ENSMUSG00000025779",9.34511125885217,0.139297710450982,0.517858839359248,0.268987801045042,0.787939070176488,0.930699166865389
"ENSMUSG00000091020",15.7406932672779,0.0150462279842027,0.415446114554209,0.036217038641336,0.971109300030895,0.992287650697069
"ENSMUSG00000042686",192.105516546775,0.0209596452413378,0.138373282749817,0.151471764092158,0.879603582812186,0.963205566037729
"ENSMUSG00000025777",1871.28660930118,0.3411841929391,0.0993489463909129,3.43420041513704,0.00059430461029736,0.018797038660701
"ENSMUSG00000101589",17.3011450821514,-0.182676079541261,0.379897373483958,-0.480856389887557,0.630618569324936,0.865017603019995
"ENSMUSG00000067780",61.5270245791789,-0.221145617177617,0.291694506412087,-0.75814117961206,0.448366469674475,0.762014658791155
"ENSMUSG00000100053",13.9667153382015,0.588502002532228,0.444767141386058,1.32316879501988,0.185779250798427,0.528953688229099
"ENSMUSG00000085125",34.6433766358246,-0.0573555598852988,0.294542374232273,-0.194727702711016,0.845606123410723,0.951723412524254
"ENSMUSG00000025776",56.861748043851,-0.217018096892503,0.21003583647811,-1.0332431861699,0.301490107386886,0.651805700370375
"ENSMUSG00000099473",28.8793821529492,0.24073955580439,0.293270175321399,0.820879775928666,0.411714751847013,0.739357631511488
"ENSMUSG00000101717",14.3127939821995,-0.0691336394817555,0.487188646830934,-0.141903223589992,0.887156448030409,0.966023277164661
"ENSMUSG00000060128",23.2026801235101,-0.0215511682688848,0.345226665374962,-0.0624261403605003,0.950223478555041,0.985600669927108
"ENSMUSG00000025927",42.5253159936725,-0.333321356332706,0.266422829294558,-1.25109907891634,0.210898331564813,0.555242234382196
"ENSMUSG00000041859",52.995286814145,-0.270009695190258,0.2244148418023,-1.20317218336265,0.228909696839711,0.576269250299089
"ENSMUSG00000097934",8.76156151100571,-0.0357414020532995,0.511763109820627,-0.0698397390656525,0.944321217181742,0.984598694996443
"ENSMUSG00000025931",4705.29849959435,-0.0390681313619306,0.0849353599112173,-0.459974872688694,0.645534256501063,0.874061935119876
"ENSMUSG00000041809",31.8703418806674,-0.414620040742027,0.322449137069749,-1.28584633381215,0.198496696156206,0.543161921405443
"ENSMUSG00000041779",22.8442734056793,-0.731349767026045,0.428621172369131,-1.70628474320023,0.0879550772830023,0.375618026568727
"ENSMUSG00000025933",297.340435549083,0.262953970183615,0.129629341355726,2.02850656675036,0.0425085737803311,0.257052154800586
"ENSMUSG00000025934",22.1465675224318,-0.531132967626603,0.335035982373636,-1.58530126783301,0.112897901138259,0.423030815630801
"ENSMUSG00000028033",251.365310280569,-0.0731781621833736,0.116335614529901,-0.629026308745419,0.529331832600504,0.81267164282529
"ENSMUSG00000082935",77.8623130600498,0.635168532721933,0.198480300150073,3.20015906990102,0.00137351759549413,0.0335721371024215
"ENSMUSG00000041670",1473.56668142613,0.0306684702610706,0.0909385486653159,0.337243893939201,0.735933050785307,0.912128221595142
"ENSMUSG00000097970",10.575627896225,-0.414060292129491,0.529308213950678,-0.782266893307789,0.434057739066292,0.752018294810369
"ENSMUSG00000026158",1081.86576719637,0.189759790658341,0.114537873545219,1.65674274180954,0.0975714976546509,0.394151723821336
"ENSMUSG00000026156",216.891645339037,-0.105998927543188,0.164134943632001,-0.645803539439127,0.518406595504526,0.807346853846044
"ENSMUSG00000026155",637.441831707936,0.110610365888291,0.122896450711199,0.900028969495789,0.368104834183443,0.706722181410623
"ENSMUSG00000026154",152.626445804574,0.234593412420275,0.144343391454525,1.62524525755087,0.104110310613818,0.408019747312393
"ENSMUSG00000026153",666.777933799743,0.237804697100689,0.11785598681775,2.01775661569425,0.0436166152603129,0.26012250149921
"ENSMUSG00000026147",25.4376854080718,0.103134914563455,0.319018383147274,0.323288311933556,0.746476904883293,0.91567811881433
"ENSMUSG00000026141",189.41322373847,0.133385808717888,0.133948744264439,0.995797380933712,0.319348603099653,0.667432049831994
"ENSMUSG00000099997",95.5314422969837,0.21492527254688,0.201125363183423,1.06861347144404,0.285243875750749,0.635724118342134
"ENSMUSG00000100131",6562.39838587851,-0.776060781921685,0.616225749508792,-1.25937739950059,0.207894048699811,0.551921952679222
"ENSMUSG00000067736",686.473681160938,-0.866639825487767,0.437054414696877,-1.98291058583365,0.04737741801421,0.271163996978776
"ENSMUSG00000101939",9684.34879160334,0.127759769877036,0.10987076892033,1.16281856523347,0.244903123092074,0.593599971301844
"ENSMUSG00000101111",104665.181766173,0.0377596013067865,0.117947093923491,0.320140158190588,0.748862084470881,0.916519968396915
"ENSMUSG00000100862",43825.3758095762,-0.23853716153158,0.13855972873699,-1.72154754996934,0.0851515114654743,0.370021695857256
"ENSMUSG00000102070",55407.6224784938,-0.133249313472714,0.0823574308192782,-1.61793917254547,0.105675707164706,0.410746176267478
"ENSMUSG00000101249",93808.299606616,0.019096430984452,0.117814460433504,0.162089024676476,0.871235748946066,0.960566811696003
"ENSMUSG00000073725",2427.42608600881,0.245789334952744,0.0822436490474771,2.98855094343948,0.00280303767246377,0.0511554375224639
"ENSMUSG00000033569",1611.25405121357,0.0408153290882303,0.115202940211869,0.354290689223445,0.723121044745596,0.906784917460122
"ENSMUSG00000101301",14.0043162520657,-0.72629628839532,0.586115298842684,-1.23916964772875,0.21528267846492,0.560455992656124
"ENSMUSG00000099492",201.807496836813,0.160217959267767,0.156159833320983,1.02598700229426,0.304897710728288,0.654565521818049
"ENSMUSG00000100261",38.0334808802236,-0.00576045170685839,0.260152526861149,-0.0221425937174652,0.982334209921656,0.994557694762436
"ENSMUSG00000048874",1525.99047652711,-0.155474388570022,0.0763421023841867,-2.03654842759775,0.0416953154119153,0.253835367690111
"ENSMUSG00000026064",2501.45704117633,-0.000561587844915273,0.0954540703384779,-0.00588333051617282,0.995305808495522,0.998475995405744
"ENSMUSG00000070960",49.1049949912521,-0.142802964401202,0.245998642291454,-0.580503059167344,0.561575424374239,0.829747172465062
"ENSMUSG00000026058",208.895362105926,-0.0542508848379048,0.136114030963808,-0.398569379319387,0.690210527726616,0.893612236689282
"ENSMUSG00000100481",72.6873182491207,-0.228954567531595,0.21275022617784,-1.07616603584811,0.281853006604679,0.633708789256804
"ENSMUSG00000026134",128.952608523793,-0.110482279573778,0.154072902315527,-0.717077941113363,0.473326005912391,0.777485231787068
"ENSMUSG00000004768",272.991355184912,-0.276485926670918,0.179578009344094,-1.53964245221772,0.123647531506869,0.440145605020291
"ENSMUSG00000042215",95.8247536330508,0.107171528287357,0.169650885716172,0.63171805932482,0.527571125173971,0.812107860915857
"ENSMUSG00000042197",1303.82262177841,-0.107878657193701,0.119595573613824,-0.902028845499271,0.367041544847616,0.705994579815675
"ENSMUSG00000081402",30.9611244270356,-0.240836368072604,0.314664536513941,-0.765374995036766,0.444048278268177,0.759368065911025
"ENSMUSG00000042182",4359.17836157057,0.249262641887467,0.0941654287367426,2.64707170382379,0.00811921352985424,0.100711791977153
"ENSMUSG00000026131",23017.2179826997,-0.00154005923437105,0.0841734067806219,-0.0182962683022305,0.985402504432848,0.995501300816836
"ENSMUSG00000042111",126.361301633023,-0.309106416796837,0.163218925728695,-1.89381479762119,0.0582495968046161,0.304261395474331
"ENSMUSG00000026127",341.579628501979,-0.121692015505725,0.115462707821925,-1.05395081928451,0.29190543430432,0.642341227525804
"ENSMUSG00000026126",19.7603644343111,-0.586450261884865,0.364822152283017,-1.6074963052954,0.107945539242622,0.413974086526296
"ENSMUSG00000045174",289.32907417618,-0.104504317964953,0.133981554434649,-0.779990338266497,0.435396562186428,0.752919266589728
"ENSMUSG00000037509",4069.36397431448,0.0235865630410981,0.0735170597927038,0.320831152763797,0.748338349868492,0.916519968396915
"ENSMUSG00000037503",3355.28960950581,0.228687990208845,0.091335386163631,2.50382682785335,0.0122858150957948,0.129611386094476
"ENSMUSG00000026123",3958.5625055448,0.106274890690463,0.0752753004998615,1.41181622636842,0.158004079413922,0.490914441682777
"ENSMUSG00000045216",546.216769817554,0.142926204351449,0.111459409344712,1.2823161830099,0.199731753295187,0.544226019097069
"ENSMUSG00000037470",1161.42718066849,-0.0654475032830096,0.0796883074442453,-0.821293680114872,0.411479006673047,0.739314879366846
"ENSMUSG00000037447",184.172536741452,-0.638088476228868,0.142577824975015,-4.47536968908514,7.62792110535548e-06,0.000804721070417889
"ENSMUSG00000010453",857.443525670687,0.0216890985102607,0.12130201060481,0.178802465038454,0.858092809656408,0.956478092944893
"ENSMUSG00000001143",238.628123970397,-0.44433015503733,0.171028831970532,-2.59798391837165,0.00937728855453948,0.109761934462298
"ENSMUSG00000037408",136.573592133592,-0.313607115337664,0.167997269789739,-1.86673935671792,0.0619379948198884,0.313987360574689
"ENSMUSG00000001138",253.263532307517,0.0427911087549805,0.16817042262207,0.25445086054844,0.799147262535468,0.934945714441253
"ENSMUSG00000067653",47.8649998859619,-0.367269390719532,0.231203157414588,-1.58851373323139,0.112170218111338,0.422239274069198
"ENSMUSG00000079610",114.583772345174,-0.206996137062009,0.174215408428542,-1.18816205138888,0.234769571360894,0.582489776414153
"ENSMUSG00000026121",151.51484954499,-0.12248775115001,0.16722066822579,-0.732491697644819,0.463868508319476,0.772081729523163
"ENSMUSG00000046337",8.22355576178439,0.0517412458804184,0.577826810315504,0.0895445572215085,0.928649144239752,0.978683455556506
"ENSMUSG00000061518",2248.27927686104,0.258106839102057,0.0922541856144227,2.79777917265258,0.00514552787229777,0.0745718900043233
"ENSMUSG00000037351",2372.94699338849,0.162775027989839,0.0979385125522489,1.66201245810223,0.0965102765894848,0.392180925146932
"ENSMUSG00000026117",9.6892372372752,-1.26420702024833,0.56130488201246,-2.25226443018942,0.0243055665464025,0.189079269346705
"ENSMUSG00000026116",916.470820577271,-0.260714548872145,0.208814974143012,-1.24854335730534,0.211832140784119,0.556446452385849
"ENSMUSG00000050122",10.5905248666164,-1.23742183116177,0.563100258041339,-2.19751600801243,0.027983614481183,0.205006730189686
"ENSMUSG00000026113",1497.44430695189,-0.168981717119129,0.190215499178591,-0.888369863911427,0.374341830355394,0.712118587497435
"ENSMUSG00000026112",862.054726763603,-0.0741080808369848,0.0927149115012882,-0.799311347408826,0.424109900739543,0.745546631385389
"ENSMUSG00000026111",413.23562335298,0.0865776605154474,0.116300986288753,0.74442756917376,0.456617845316603,0.767891585013174
"ENSMUSG00000026110",810.543928045989,0.00988104727053697,0.09063504007729,0.109020167720021,0.913186494149236,0.974489344238911
"ENSMUSG00000087233",13.6740698380808,0.114623593024038,0.452939202313963,0.253066178503543,0.800217073990083,0.935121102971903
"ENSMUSG00000026090",236.315352443432,-0.024998610492616,0.161377223220738,-0.154907923148622,0.876893907282279,0.962057931667892
"ENSMUSG00000060771",267.452993806085,-0.00494618987876137,0.142638052891315,-0.0346765100791875,0.972337691901145,0.992329245858213
"ENSMUSG00000097268",15.9900562281673,-0.230641291554547,0.391724350886289,-0.588784667158714,0.556005732717961,0.82770555543756
"ENSMUSG00000037216",32.4864473002636,-0.0633105026615293,0.284905829828446,-0.222215539428067,0.824146097799376,0.943728080617324
"ENSMUSG00000026088",105.104310225989,0.0843665109390682,0.171195431324746,0.492808191703615,0.622148122060277,0.862299359361207
"ENSMUSG00000026087",487.569961518478,0.0172115394988729,0.109079784842947,0.157788535461947,0.87462343286058,0.961118249283012
"ENSMUSG00000058407",577.903536731929,0.106475491669432,0.0954996081230215,1.11493118937484,0.264879909999672,0.614632650534218
"ENSMUSG00000026083",440.320785733961,-0.0880550481059753,0.197324090050314,-0.446245808525066,0.655419696557848,0.877614058148865
"ENSMUSG00000026082",549.726221665583,-0.0392833250445389,0.0958611160007649,-0.409794155163241,0.681956954138556,0.890043907261047
"ENSMUSG00000037138",869.024795664442,0.17713034447075,0.123819938763875,1.43054782807265,0.152559849009756,0.484433201540083
"ENSMUSG00000048814",2373.38872711201,0.068003138364402,0.111262849129903,0.611193573562061,0.541071437343663,0.818523184334269
"ENSMUSG00000026080",700.443164988106,0.0875509522448547,0.0868911578161801,1.00759334373321,0.31364972571807,0.661354005795213
"ENSMUSG00000026078",288.910395802919,0.0474648944750297,0.150523115080084,0.315332927104096,0.752508887083249,0.917315244472829
"ENSMUSG00000026077",102.505486342738,0.225419763753341,0.258627907181599,0.871598762136136,0.38342730622631,0.720335858388399
"ENSMUSG00000073702",1099.73341789057,0.0540692916375914,0.104161322785313,0.519091829786317,0.603696705532156,0.853579639330897
"ENSMUSG00000003134",202.792078294372,-0.349852956626505,0.15432383385041,-2.26700534776518,0.0233898990345464,0.185713638221955
"ENSMUSG00000003135",236.196236214484,0.0809946619804932,0.138022594622302,0.586821760611982,0.557323420525837,0.828185439152897
"ENSMUSG00000085894",23.2929647650418,-0.587589142325768,0.349855048388564,-1.67952169057502,0.0930504151769791,0.386084848762741
"ENSMUSG00000077704",15.0274841685019,1.64173766761786,0.519786879217685,3.15848231892423,0.00158592929320992,0.0365770321615918
"ENSMUSG00000048234",225.193818718304,-0.0262135944894335,0.139268941039717,-0.188222831980591,0.850701975022933,0.95383422493235
"ENSMUSG00000050967",850.579543108631,-0.0205006348418524,0.210694178515686,-0.0973004331979021,0.92248781199221,0.977074566617504
"ENSMUSG00000097083",11.8945278951284,0.456818099010613,0.52097461838086,0.876852888592463,0.380566547899566,0.71793080194436
"ENSMUSG00000026074",1907.6283910884,-0.084433302114699,0.101502091163946,-0.831838055221169,0.4055003604069,0.73569362193531
"ENSMUSG00000097899",11.7720440458264,0.0091518639828641,0.4782302486243,0.0191369408547259,0.984731862279312,0.995501300816836
"ENSMUSG00000026072",29.8674238096148,-0.509290242999664,0.310781031826136,-1.63874300824312,0.101266792933023,0.402213893135973
"ENSMUSG00000026062",50.197730425309,-0.0521285804973819,0.256419131938031,-0.20329442699299,0.838904911197572,0.949022247323035
"ENSMUSG00000041945",93.884055387134,0.053280016143682,0.17413802823651,0.305964278355779,0.759631844034641,0.919963971963506
"ENSMUSG00000060424",95.2891800803984,0.332236080237904,0.170352428682779,1.95028672503739,0.0511419540070556,0.283002785760871
"ENSMUSG00000093436",13.5485448330985,0.135960071502368,0.432360165682916,0.314460216952729,0.753171527297401,0.917315244472829
"ENSMUSG00000045515",867.310047375915,-0.0205489238543124,0.102116125528114,-0.201230939266834,0.84051800024357,0.949923381162467
"ENSMUSG00000097063",13.4768885396353,-0.410128134144179,0.458256540171968,-0.894974971858061,0.370800467269835,0.708883973984284
"ENSMUSG00000060679",359.843603770022,0.0187879242548812,0.105468543014925,0.178137705497862,0.858614830869953,0.956674346728535
"ENSMUSG00000041907",123.586424703204,-0.210247068513179,0.159307150990117,-1.31975913953933,0.186915447836806,0.530640734440972
"ENSMUSG00000070939",673.231453241838,-0.112390515896811,0.109734103509627,-1.0242077194074,0.305737173428026,0.655041439609918
"ENSMUSG00000010290",546.417610399736,-0.048226689903081,0.106207545829365,-0.454079693928367,0.649771468012585,0.875510732968326
"ENSMUSG00000008136",53.3709187085115,-0.0218168269733157,0.225377607678259,-0.0968012181780749,0.922884256513453,0.977146782865236
"ENSMUSG00000094497",139.736649964704,-0.0226439910913811,0.182243033861389,-0.124251613966236,0.901116056791101,0.971328263721033
"ENSMUSG00000066877",245.708347242553,-0.00864734706845845,0.126562712040981,-0.0683246031078923,0.945527239440734,0.984635690654578
"ENSMUSG00000026051",31.5792501102664,-0.631651359048023,0.285711639956137,-2.21080022901761,0.0270496739823572,0.201602675004332
"ENSMUSG00000057363",314.384234029172,-0.167836569193604,0.153462281258221,-1.09366658580551,0.274101234217522,0.624509318925027
"ENSMUSG00000041763",1147.45815013572,0.0769853087374701,0.0829634953059242,0.927941963553852,0.353437675326597,0.695309536446165
"ENSMUSG00000026049",37.4296525848649,0.248602461291278,0.27871412700026,0.89196218349939,0.372413202335747,0.710334851813151
"ENSMUSG00000026047",94.1019240537337,-0.289892760510915,0.172397272781707,-1.68153913245474,0.0926582420799591,0.385058123124328
"ENSMUSG00000041684",434.58371113096,0.0881488159280504,0.103709554626398,0.849958484978519,0.395348167749661,0.727263002117122
"ENSMUSG00000026048",308.605382055809,-0.26099783653571,0.123424876967043,-2.11462910030205,0.0344615714325478,0.229528294927756
"ENSMUSG00000056870",114.476156489844,-0.135944467121464,0.171715614892019,-0.791683780225521,0.42854508213506,0.747882634547277
"ENSMUSG00000026043",52.2506861912903,0.835175306428333,0.289167234313742,2.88820864649617,0.00387442777134252,0.0621508333857397
"ENSMUSG00000026042",194.228763209118,-0.0991044252281591,0.126783640336859,-0.781681492697656,0.434401780892932,0.752287987792857
"ENSMUSG00000025995",473.794236605372,0.123882481045199,0.101290075846821,1.22304658190349,0.221312102825827,0.567173269840744
"ENSMUSG00000084817",521.643296263861,0.23926593898397,0.12526176700879,1.91012744509008,0.0561168060821364,0.298017516008675
"ENSMUSG00000025993",126.502448813624,-0.141451931440645,0.191791188119207,-0.737530920100074,0.460799547084983,0.769597751983545
"ENSMUSG00000041144",465.732231053722,-0.370136239023187,0.144461416724605,-2.56218059752799,0.0104017214319467,0.117153828748195
"ENSMUSG00000101262",102.084893885911,0.608110103932274,0.238807023197069,2.54644983129515,0.0108824852885092,0.120762570320059
"ENSMUSG00000101337",103.74049010445,-0.511044441775706,0.209810379703206,-2.43574432541718,0.0148611845509348,0.144838111107716
"ENSMUSG00000025986",1249.35761691349,0.13176185546672,0.0907043764911655,1.45265157607421,0.146320518213753,0.47624066756196
"ENSMUSG00000100213",36.9787991024013,0.0202907598166715,0.283201078218363,0.0716478904117243,0.942882126942358,0.98456952691935
"ENSMUSG00000100160",18.7680389874224,-0.467071983607185,0.430706182420828,-1.08443296769496,0.27817287299499,0.629308020766205
"ENSMUSG00000081185",150.05647899756,0.123694264407481,0.165546036578674,0.747189524822579,0.454949166293748,0.766467006721139
"ENSMUSG00000100033",256.005531562594,0.501406185109881,0.20935078882084,2.39505276256198,0.016617973739629,0.153399893669111
"ENSMUSG00000026109",1107.32276291664,0.321836869166409,0.113168546039838,2.84387208662303,0.00445689364647497,0.0679842583089167
"ENSMUSG00000100671",23.5292987519397,-0.630053861229672,0.396769920603332,-1.5879577269154,0.112295898483321,0.42228328573384
"ENSMUSG00000099924",87.0150157047425,-0.204681635546929,0.303377022163044,-0.674677449490314,0.499880714674863,0.794688015707019
"ENSMUSG00000099625",41.3539798916282,-0.605132369593184,0.286171834512328,-2.114576966054,0.0344660185571873,0.229528294927756
"ENSMUSG00000045954",130.147916321021,-0.311848549898,0.178372540400856,-1.74829908907046,0.0804122509039454,0.359066391802653
"ENSMUSG00000026107",135.89363932441,0.110166784064537,0.162843741966993,0.676518377272779,0.498711582229052,0.793976418324356
"ENSMUSG00000018417",200.742662761452,-0.052039263635629,0.141476782362465,-0.367829001809667,0.713000742441297,0.902487224621077
"ENSMUSG00000026104",204.083752364331,-0.437159963823946,0.149124041936791,-2.93151901025621,0.00337308721033967,0.0570390093727759
"ENSMUSG00000026103",2779.63246283065,0.269569074536039,0.0805467376724889,3.34674106395387,0.000817675497463135,0.0233655643495726
"ENSMUSG00000002881",615.581319175742,0.0484842792961853,0.0966854115860249,0.501464269540259,0.616044418088836,0.859445296867899
"ENSMUSG00000043015",80.9664946497669,0.0907845975733444,0.19922444268484,0.455690056651128,0.648612873221223,0.87538112437384
"ENSMUSG00000041439",2600.2947978919,0.103093534491223,0.0778136825841965,1.32487669350018,0.185212052168316,0.527908473966406
"ENSMUSG00000100302",19.2535895631574,-0.26295304989022,0.376458162389934,-0.698492093306916,0.484869500854328,0.785735894877522
"ENSMUSG00000026102",375.764951490554,0.133493237917373,0.101568807384676,1.31431333452394,0.188740781721089,0.532338541894509
"ENSMUSG00000041426",235.76120656244,0.0212959688326542,0.125846773551135,0.169221412927213,0.865622487595619,0.958558355774275
"ENSMUSG00000043629",167.790801704642,0.176204852023621,0.144165566238392,1.22223951683614,0.221617064143543,0.567561821906846
"ENSMUSG00000026098",330.807413588386,0.0369383714974842,0.114913497260883,0.321445020628209,0.747873170300691,0.916364948838102
"ENSMUSG00000026097",101.789041568504,-0.161637885784613,0.168807594650511,-0.957527332341054,0.33830115751225,0.683625868467661
"ENSMUSG00000026096",217.753395323507,0.250565371979168,0.135124845827627,1.85432494257054,0.063692685767507,0.318986110786932
"ENSMUSG00000026095",38.2174961678278,0.03543945318408,0.270874689166383,0.130833387545898,0.895907110556995,0.969417694973066
"ENSMUSG00000096141",111.177930971425,-0.464117893310878,0.187484662693617,-2.47549792416529,0.0133050535179947,0.135385336108432
"ENSMUSG00000026094",81.9485968626057,0.157803496294705,0.185339147067589,0.85143100522178,0.394529974536437,0.726995057879177
"ENSMUSG00000042807",1336.23953367658,0.0898165306337575,0.0750690056668877,1.19645291469972,0.231519862567391,0.579579423255048
"ENSMUSG00000041303",942.619232935995,0.222392196633603,0.0868193476589103,2.561551113092,0.0104205906427875,0.117192227091376
"ENSMUSG00000073678",1044.65218066839,0.00273837088833791,0.088397160518634,0.0309780412885623,0.975287051780137,0.99323296211816
"ENSMUSG00000052331",335.14933776421,-0.390012070924308,0.142031668896291,-2.7459514765618,0.00603356867765973,0.0831879553263844
"ENSMUSG00000025982",3904.50425493471,0.011916014611074,0.101738016685286,0.117124502711064,0.906761393012568,0.972993987066277
"ENSMUSG00000025981",257.236955904022,-0.210157069419738,0.136017859371972,-1.54506967239512,0.122329411751835,0.439041248773934
"ENSMUSG00000025980",1864.47839290166,0.0616668720593249,0.150292845227069,0.410311428771979,0.681577509407366,0.889929273396168
